id,window,forward_repeat_number,reverse_repeat_number,telomeric_repeat
utg005079l,10000,3,5,TTAGGG
utg005079l,20000,1,2,TTAGGG
utg005079l,30000,3,4,TTAGGG
utg005079l,40000,2,4,TTAGGG
utg005079l,50000,1,3,TTAGGG
utg005079l,51396,0,0,TTAGGG
utg004099l,10000,0,1,TTAGGG
utg004099l,20000,2,1,TTAGGG
utg004099l,30000,0,0,TTAGGG
utg004099l,40000,0,0,TTAGGG
utg004099l,50000,0,2,TTAGGG
utg004099l,51387,0,0,TTAGGG
utg002186l,10000,1,2,TTAGGG
utg002186l,20000,1,2,TTAGGG
utg002186l,30000,3,2,TTAGGG
utg002186l,40000,2,1,TTAGGG
utg002186l,50000,2,3,TTAGGG
utg002186l,51291,0,0,TTAGGG
utg007790l,10000,3,2,TTAGGG
utg007790l,20000,2,1,TTAGGG
utg007790l,30000,1,3,TTAGGG
utg007790l,40000,3,1,TTAGGG
utg007790l,50000,1,1,TTAGGG
utg007790l,51242,0,0,TTAGGG
utg009285l,10000,3,2,TTAGGG
utg009285l,20000,2,1,TTAGGG
utg009285l,30000,1,3,TTAGGG
utg009285l,40000,2,1,TTAGGG
utg009285l,50000,2,1,TTAGGG
utg009285l,51213,0,0,TTAGGG
utg002228l,10000,2,2,TTAGGG
utg002228l,20000,1,1,TTAGGG
utg002228l,30000,3,2,TTAGGG
utg002228l,40000,2,1,TTAGGG
utg002228l,50000,1,3,TTAGGG
utg002228l,51208,0,0,TTAGGG
utg007821l,10000,1,1,TTAGGG
utg007821l,20000,2,3,TTAGGG
utg007821l,30000,2,1,TTAGGG
utg007821l,40000,2,3,TTAGGG
utg007821l,50000,1,1,TTAGGG
utg007821l,51206,0,0,TTAGGG
utg006289l,10000,2,0,TTAGGG
utg006289l,20000,2,3,TTAGGG
utg006289l,30000,1,1,TTAGGG
utg006289l,40000,1,3,TTAGGG
utg006289l,50000,3,1,TTAGGG
utg006289l,51166,0,0,TTAGGG
utg002327l,10000,2,3,TTAGGG
utg002327l,20000,0,2,TTAGGG
utg002327l,30000,3,2,TTAGGG
utg002327l,40000,6,4,TTAGGG
utg002327l,50000,1,3,TTAGGG
utg002327l,51132,0,0,TTAGGG
utg002558l,10000,0,3,TTAGGG
utg002558l,20000,2,0,TTAGGG
utg002558l,30000,2,0,TTAGGG
utg002558l,40000,0,1,TTAGGG
utg002558l,50000,2,1,TTAGGG
utg002558l,51126,0,0,TTAGGG
utg003300l,10000,2,3,TTAGGG
utg003300l,20000,1,2,TTAGGG
utg003300l,30000,0,0,TTAGGG
utg003300l,40000,1,0,TTAGGG
utg003300l,50000,0,3,TTAGGG
utg003300l,51092,0,0,TTAGGG
utg005373l,10000,2,1,TTAGGG
utg005373l,20000,2,2,TTAGGG
utg005373l,30000,1,2,TTAGGG
utg005373l,40000,0,0,TTAGGG
utg005373l,50000,1,1,TTAGGG
utg005373l,51044,0,1,TTAGGG
utg000828l,10000,2,1,TTAGGG
utg000828l,20000,2,1,TTAGGG
utg000828l,30000,1,2,TTAGGG
utg000828l,40000,1,2,TTAGGG
utg000828l,50000,0,3,TTAGGG
utg000828l,50991,0,0,TTAGGG
utg011300l,10000,0,0,TTAGGG
utg011300l,20000,0,0,TTAGGG
utg011300l,30000,0,0,TTAGGG
utg011300l,40000,0,0,TTAGGG
utg011300l,50000,0,0,TTAGGG
utg011300l,50946,0,0,TTAGGG
utg008021l,10000,1,1,TTAGGG
utg008021l,20000,0,4,TTAGGG
utg008021l,30000,1,2,TTAGGG
utg008021l,40000,3,0,TTAGGG
utg008021l,50000,0,1,TTAGGG
utg008021l,50943,0,0,TTAGGG
utg009750l,10000,0,2,TTAGGG
utg009750l,20000,1,2,TTAGGG
utg009750l,30000,1,0,TTAGGG
utg009750l,40000,2,1,TTAGGG
utg009750l,50000,2,0,TTAGGG
utg009750l,50920,0,0,TTAGGG
utg002283l,10000,1,1,TTAGGG
utg002283l,20000,0,3,TTAGGG
utg002283l,30000,1,3,TTAGGG
utg002283l,40000,3,0,TTAGGG
utg002283l,50000,0,1,TTAGGG
utg002283l,50917,0,0,TTAGGG
utg001339l,10000,2,0,TTAGGG
utg001339l,20000,1,1,TTAGGG
utg001339l,30000,2,3,TTAGGG
utg001339l,40000,1,2,TTAGGG
utg001339l,50000,3,2,TTAGGG
utg001339l,50911,0,0,TTAGGG
utg007904l,10000,0,3,TTAGGG
utg007904l,20000,1,3,TTAGGG
utg007904l,30000,0,3,TTAGGG
utg007904l,40000,3,0,TTAGGG
utg007904l,50000,1,0,TTAGGG
utg007904l,50902,0,1,TTAGGG
utg007698l,10000,2,3,TTAGGG
utg007698l,20000,1,1,TTAGGG
utg007698l,30000,2,2,TTAGGG
utg007698l,40000,1,3,TTAGGG
utg007698l,50000,3,1,TTAGGG
utg007698l,50878,0,0,TTAGGG
utg002195l,10000,2,2,TTAGGG
utg002195l,20000,2,3,TTAGGG
utg002195l,30000,2,1,TTAGGG
utg002195l,40000,2,1,TTAGGG
utg002195l,50000,0,3,TTAGGG
utg002195l,50852,1,0,TTAGGG
utg009214l,10000,1,3,TTAGGG
utg009214l,20000,3,1,TTAGGG
utg009214l,30000,2,1,TTAGGG
utg009214l,40000,0,3,TTAGGG
utg009214l,50000,1,1,TTAGGG
utg009214l,50837,0,2,TTAGGG
utg008437l,10000,1,3,TTAGGG
utg008437l,20000,3,0,TTAGGG
utg008437l,30000,0,1,TTAGGG
utg008437l,40000,0,0,TTAGGG
utg008437l,50000,2,1,TTAGGG
utg008437l,50808,0,0,TTAGGG
utg001501l,10000,1,4,TTAGGG
utg001501l,20000,2,3,TTAGGG
utg001501l,30000,6,3,TTAGGG
utg001501l,40000,0,2,TTAGGG
utg001501l,50000,2,2,TTAGGG
utg001501l,50758,1,0,TTAGGG
utg008310l,10000,0,3,TTAGGG
utg008310l,20000,1,3,TTAGGG
utg008310l,30000,3,0,TTAGGG
utg008310l,40000,0,1,TTAGGG
utg008310l,50000,0,0,TTAGGG
utg008310l,50758,0,0,TTAGGG
utg003902l,10000,0,0,TTAGGG
utg003902l,20000,2,1,TTAGGG
utg003902l,30000,3,2,TTAGGG
utg003902l,40000,1,2,TTAGGG
utg003902l,50000,2,3,TTAGGG
utg003902l,50743,0,0,TTAGGG
utg007814l,10000,1,2,TTAGGG
utg007814l,20000,3,2,TTAGGG
utg007814l,30000,2,1,TTAGGG
utg007814l,40000,1,4,TTAGGG
utg007814l,50000,2,1,TTAGGG
utg007814l,50723,1,0,TTAGGG
utg007694l,10000,2,3,TTAGGG
utg007694l,20000,1,1,TTAGGG
utg007694l,30000,2,2,TTAGGG
utg007694l,40000,1,3,TTAGGG
utg007694l,50000,3,1,TTAGGG
utg007694l,50688,0,0,TTAGGG
utg003682l,10000,0,3,TTAGGG
utg003682l,20000,3,0,TTAGGG
utg003682l,30000,3,1,TTAGGG
utg003682l,40000,2,0,TTAGGG
utg003682l,50000,2,2,TTAGGG
utg003682l,50678,0,0,TTAGGG
utg009223l,10000,2,1,TTAGGG
utg009223l,20000,2,2,TTAGGG
utg009223l,30000,1,3,TTAGGG
utg009223l,40000,0,3,TTAGGG
utg009223l,50000,0,3,TTAGGG
utg009223l,50667,1,0,TTAGGG
utg003703l,10000,3,0,TTAGGG
utg003703l,20000,3,1,TTAGGG
utg003703l,30000,2,0,TTAGGG
utg003703l,40000,2,2,TTAGGG
utg003703l,50000,1,2,TTAGGG
utg003703l,50630,0,0,TTAGGG
utg005151l,10000,3,2,TTAGGG
utg005151l,20000,1,5,TTAGGG
utg005151l,30000,1,1,TTAGGG
utg005151l,40000,1,4,TTAGGG
utg005151l,50000,1,2,TTAGGG
utg005151l,50582,0,0,TTAGGG
utg007649l,10000,1,2,TTAGGG
utg007649l,20000,1,3,TTAGGG
utg007649l,30000,3,2,TTAGGG
utg007649l,40000,2,0,TTAGGG
utg007649l,50000,2,3,TTAGGG
utg007649l,50578,0,0,TTAGGG
utg007975l,10000,0,3,TTAGGG
utg007975l,20000,1,3,TTAGGG
utg007975l,30000,0,1,TTAGGG
utg007975l,40000,2,2,TTAGGG
utg007975l,50000,2,0,TTAGGG
utg007975l,50487,0,0,TTAGGG
utg008267l,10000,2,1,TTAGGG
utg008267l,20000,3,0,TTAGGG
utg008267l,30000,2,1,TTAGGG
utg008267l,40000,3,1,TTAGGG
utg008267l,50000,1,2,TTAGGG
utg008267l,50474,0,0,TTAGGG
utg005263l,10000,3,1,TTAGGG
utg005263l,20000,1,2,TTAGGG
utg005263l,30000,2,3,TTAGGG
utg005263l,40000,1,1,TTAGGG
utg005263l,50000,2,2,TTAGGG
utg005263l,50455,0,0,TTAGGG
utg008284l,10000,0,3,TTAGGG
utg008284l,20000,1,3,TTAGGG
utg008284l,30000,0,2,TTAGGG
utg008284l,40000,2,1,TTAGGG
utg008284l,50000,2,0,TTAGGG
utg008284l,50319,0,0,TTAGGG
utg010317l,10000,0,3,TTAGGG
utg010317l,20000,1,3,TTAGGG
utg010317l,30000,0,1,TTAGGG
utg010317l,40000,2,2,TTAGGG
utg010317l,50000,2,0,TTAGGG
utg010317l,50218,0,0,TTAGGG
utg010125l,10000,1,3,TTAGGG
utg010125l,20000,3,1,TTAGGG
utg010125l,30000,2,1,TTAGGG
utg010125l,40000,0,3,TTAGGG
utg010125l,50000,1,1,TTAGGG
utg010125l,50204,0,0,TTAGGG
utg007788l,10000,1,3,TTAGGG
utg007788l,20000,3,1,TTAGGG
utg007788l,30000,1,2,TTAGGG
utg007788l,40000,2,4,TTAGGG
utg007788l,50000,2,1,TTAGGG
utg007788l,50203,0,0,TTAGGG
utg010121l,10000,3,1,TTAGGG
utg010121l,20000,2,0,TTAGGG
utg010121l,30000,2,2,TTAGGG
utg010121l,40000,1,2,TTAGGG
utg010121l,50000,3,2,TTAGGG
utg010121l,50201,0,0,TTAGGG
utg002288l,10000,2,1,TTAGGG
utg002288l,20000,0,3,TTAGGG
utg002288l,30000,1,3,TTAGGG
utg002288l,40000,0,1,TTAGGG
utg002288l,50000,2,2,TTAGGG
utg002288l,50199,0,0,TTAGGG
utg010154l,10000,3,0,TTAGGG
utg010154l,20000,1,2,TTAGGG
utg010154l,30000,1,2,TTAGGG
utg010154l,40000,3,2,TTAGGG
utg010154l,50000,0,2,TTAGGG
utg010154l,50183,0,0,TTAGGG
utg007780l,10000,1,3,TTAGGG
utg007780l,20000,3,1,TTAGGG
utg007780l,30000,1,2,TTAGGG
utg007780l,40000,1,2,TTAGGG
utg007780l,50000,2,2,TTAGGG
utg007780l,50177,1,0,TTAGGG
utg009224l,10000,2,1,TTAGGG
utg009224l,20000,2,2,TTAGGG
utg009224l,30000,0,2,TTAGGG
utg009224l,40000,1,3,TTAGGG
utg009224l,50000,0,3,TTAGGG
utg009224l,50145,0,0,TTAGGG
utg010770l,10000,0,3,TTAGGG
utg010770l,20000,1,1,TTAGGG
utg010770l,30000,0,0,TTAGGG
utg010770l,40000,0,1,TTAGGG
utg010770l,50000,1,0,TTAGGG
utg010770l,50136,0,0,TTAGGG
utg000809l,10000,3,1,TTAGGG
utg000809l,20000,2,3,TTAGGG
utg000809l,30000,1,2,TTAGGG
utg000809l,40000,0,0,TTAGGG
utg000809l,50000,1,0,TTAGGG
utg000809l,50130,0,0,TTAGGG
utg002486l,10000,1,2,TTAGGG
utg002486l,20000,0,3,TTAGGG
utg002486l,30000,0,3,TTAGGG
utg002486l,40000,3,0,TTAGGG
utg002486l,50000,1,1,TTAGGG
utg002486l,50112,0,0,TTAGGG
utg002867l,10000,1,0,TTAGGG
utg002867l,20000,0,2,TTAGGG
utg002867l,30000,0,3,TTAGGG
utg002867l,40000,1,2,TTAGGG
utg002867l,50000,4,3,TTAGGG
utg002867l,50097,0,0,TTAGGG
utg007968l,10000,2,3,TTAGGG
utg007968l,20000,1,1,TTAGGG
utg007968l,30000,0,3,TTAGGG
utg007968l,40000,1,3,TTAGGG
utg007968l,50000,2,0,TTAGGG
utg007968l,50077,0,0,TTAGGG
utg007921l,10000,2,2,TTAGGG
utg007921l,20000,2,1,TTAGGG
utg007921l,30000,2,3,TTAGGG
utg007921l,40000,1,1,TTAGGG
utg007921l,50000,0,3,TTAGGG
utg007921l,50074,0,0,TTAGGG
utg002248l,10000,2,2,TTAGGG
utg002248l,20000,1,1,TTAGGG
utg002248l,30000,3,2,TTAGGG
utg002248l,40000,2,1,TTAGGG
utg002248l,50000,2,3,TTAGGG
utg002248l,50053,0,0,TTAGGG
utg002238l,10000,1,2,TTAGGG
utg002238l,20000,3,2,TTAGGG
utg002238l,30000,0,1,TTAGGG
utg002238l,40000,2,2,TTAGGG
utg002238l,50000,2,3,TTAGGG
utg002238l,50046,0,0,TTAGGG
utg008089l,10000,2,1,TTAGGG
utg008089l,20000,3,4,TTAGGG
utg008089l,30000,1,1,TTAGGG
utg008089l,40000,1,3,TTAGGG
utg008089l,50000,3,0,TTAGGG
utg008089l,50025,0,0,TTAGGG
utg012386l,10000,0,4,TTAGGG
utg012386l,20000,2,3,TTAGGG
utg012386l,30000,2,0,TTAGGG
utg012386l,40000,0,1,TTAGGG
utg012386l,50000,2,0,TTAGGG
utg012386l,50006,0,0,TTAGGG
utg007796l,10000,1,3,TTAGGG
utg007796l,20000,3,1,TTAGGG
utg007796l,30000,1,1,TTAGGG
utg007796l,40000,1,3,TTAGGG
utg007796l,49977,1,1,TTAGGG
utg005270l,10000,3,1,TTAGGG
utg005270l,20000,1,2,TTAGGG
utg005270l,30000,3,1,TTAGGG
utg005270l,40000,0,2,TTAGGG
utg005270l,49966,1,0,TTAGGG
utg002429l,10000,4,8,TTAGGG
utg002429l,20000,0,1,TTAGGG
utg002429l,30000,1,1,TTAGGG
utg002429l,40000,10,1,TTAGGG
utg002429l,49917,1,4,TTAGGG
utg005268l,10000,1,3,TTAGGG
utg005268l,20000,3,1,TTAGGG
utg005268l,30000,1,1,TTAGGG
utg005268l,40000,2,2,TTAGGG
utg005268l,49907,1,2,TTAGGG
utg005326l,10000,1,3,TTAGGG
utg005326l,20000,3,1,TTAGGG
utg005326l,30000,1,1,TTAGGG
utg005326l,40000,3,2,TTAGGG
utg005326l,49881,0,2,TTAGGG
utg010341l,10000,4,1,TTAGGG
utg010341l,20000,3,0,TTAGGG
utg010341l,30000,1,2,TTAGGG
utg010341l,40000,1,3,TTAGGG
utg010341l,49792,3,1,TTAGGG
utg010975l,10000,0,0,TTAGGG
utg010975l,20000,0,2,TTAGGG
utg010975l,30000,0,1,TTAGGG
utg010975l,40000,0,0,TTAGGG
utg010975l,49788,2,0,TTAGGG
utg008362l,10000,2,0,TTAGGG
utg008362l,20000,1,1,TTAGGG
utg008362l,30000,0,0,TTAGGG
utg008362l,40000,2,1,TTAGGG
utg008362l,49779,3,2,TTAGGG
utg004090l,10000,3,1,TTAGGG
utg004090l,20000,2,2,TTAGGG
utg004090l,30000,1,1,TTAGGG
utg004090l,40000,3,2,TTAGGG
utg004090l,49738,2,1,TTAGGG
utg005219l,10000,2,2,TTAGGG
utg005219l,20000,2,3,TTAGGG
utg005219l,30000,2,1,TTAGGG
utg005219l,40000,2,2,TTAGGG
utg005219l,49738,0,2,TTAGGG
utg005051l,10000,2,3,TTAGGG
utg005051l,20000,0,0,TTAGGG
utg005051l,30000,0,0,TTAGGG
utg005051l,40000,2,8,TTAGGG
utg005051l,49713,0,0,TTAGGG
utg010195l,10000,3,0,TTAGGG
utg010195l,20000,1,2,TTAGGG
utg010195l,30000,1,3,TTAGGG
utg010195l,40000,3,1,TTAGGG
utg010195l,49707,1,2,TTAGGG
utg007937l,10000,2,1,TTAGGG
utg007937l,20000,0,3,TTAGGG
utg007937l,30000,1,3,TTAGGG
utg007937l,40000,0,2,TTAGGG
utg007937l,49695,2,0,TTAGGG
utg005577l,10000,2,2,TTAGGG
utg005577l,20000,1,2,TTAGGG
utg005577l,30000,1,1,TTAGGG
utg005577l,40000,4,4,TTAGGG
utg005577l,49690,3,2,TTAGGG
utg003721l,10000,2,1,TTAGGG
utg003721l,20000,1,2,TTAGGG
utg003721l,30000,1,2,TTAGGG
utg003721l,40000,0,3,TTAGGG
utg003721l,49682,1,2,TTAGGG
utg006273l,10000,2,1,TTAGGG
utg006273l,20000,2,3,TTAGGG
utg006273l,30000,1,2,TTAGGG
utg006273l,40000,0,0,TTAGGG
utg006273l,49672,1,0,TTAGGG
utg001349l,10000,2,0,TTAGGG
utg001349l,20000,2,3,TTAGGG
utg001349l,30000,1,1,TTAGGG
utg001349l,40000,1,3,TTAGGG
utg001349l,49659,3,1,TTAGGG
utg011068l,10000,0,0,TTAGGG
utg011068l,20000,0,0,TTAGGG
utg011068l,30000,0,0,TTAGGG
utg011068l,40000,0,1,TTAGGG
utg011068l,49628,0,0,TTAGGG
utg004541l,10000,2,5,TTAGGG
utg004541l,20000,2,0,TTAGGG
utg004541l,30000,2,2,TTAGGG
utg004541l,40000,4,3,TTAGGG
utg004541l,49593,5,2,TTAGGG
utg010733l,10000,4,4,TTAGGG
utg010733l,20000,2,0,TTAGGG
utg010733l,30000,0,0,TTAGGG
utg010733l,40000,0,0,TTAGGG
utg010733l,49571,0,0,TTAGGG
utg007600l,10000,2,2,TTAGGG
utg007600l,20000,1,1,TTAGGG
utg007600l,30000,3,2,TTAGGG
utg007600l,40000,2,1,TTAGGG
utg007600l,49513,1,3,TTAGGG
utg007633l,10000,1,2,TTAGGG
utg007633l,20000,2,2,TTAGGG
utg007633l,30000,1,1,TTAGGG
utg007633l,40000,2,2,TTAGGG
utg007633l,49431,1,3,TTAGGG
utg000840l,10000,2,3,TTAGGG
utg000840l,20000,1,2,TTAGGG
utg000840l,30000,3,2,TTAGGG
utg000840l,40000,0,1,TTAGGG
utg000840l,49425,2,2,TTAGGG
utg003292l,10000,1,0,TTAGGG
utg003292l,20000,0,2,TTAGGG
utg003292l,30000,2,2,TTAGGG
utg003292l,40000,1,0,TTAGGG
utg003292l,49421,3,1,TTAGGG
utg005813l,10000,3,1,TTAGGG
utg005813l,20000,1,2,TTAGGG
utg005813l,30000,1,2,TTAGGG
utg005813l,40000,3,2,TTAGGG
utg005813l,49408,2,1,TTAGGG
utg003389l,10000,3,1,TTAGGG
utg003389l,20000,2,2,TTAGGG
utg003389l,30000,2,1,TTAGGG
utg003389l,40000,0,2,TTAGGG
utg003389l,49331,1,0,TTAGGG
utg007645l,10000,1,2,TTAGGG
utg007645l,20000,1,2,TTAGGG
utg007645l,30000,3,2,TTAGGG
utg007645l,40000,2,1,TTAGGG
utg007645l,49314,1,3,TTAGGG
utg001877l,10000,1,0,TTAGGG
utg001877l,20000,0,0,TTAGGG
utg001877l,30000,1,3,TTAGGG
utg001877l,40000,2,0,TTAGGG
utg001877l,49289,4,2,TTAGGG
utg005394l,10000,2,1,TTAGGG
utg005394l,20000,2,3,TTAGGG
utg005394l,30000,1,1,TTAGGG
utg005394l,40000,0,3,TTAGGG
utg005394l,49286,1,3,TTAGGG
utg004290l,10000,0,0,TTAGGG
utg004290l,20000,0,0,TTAGGG
utg004290l,30000,0,0,TTAGGG
utg004290l,40000,0,0,TTAGGG
utg004290l,49282,0,2,TTAGGG
utg007735l,10000,3,2,TTAGGG
utg007735l,20000,0,1,TTAGGG
utg007735l,30000,2,2,TTAGGG
utg007735l,40000,2,3,TTAGGG
utg007735l,49278,2,1,TTAGGG
utg008259l,10000,0,3,TTAGGG
utg008259l,20000,3,1,TTAGGG
utg008259l,30000,3,0,TTAGGG
utg008259l,40000,1,1,TTAGGG
utg008259l,49243,3,1,TTAGGG
utg002267l,10000,2,2,TTAGGG
utg002267l,20000,2,1,TTAGGG
utg002267l,30000,3,3,TTAGGG
utg002267l,40000,1,2,TTAGGG
utg002267l,49173,0,0,TTAGGG
utg004198l,10000,1,0,TTAGGG
utg004198l,20000,0,0,TTAGGG
utg004198l,30000,0,0,TTAGGG
utg004198l,40000,0,0,TTAGGG
utg004198l,49147,0,0,TTAGGG
utg009852l,10000,0,0,TTAGGG
utg009852l,20000,0,1,TTAGGG
utg009852l,30000,2,0,TTAGGG
utg009852l,40000,5,0,TTAGGG
utg009852l,49137,1,1,TTAGGG
utg000821l,10000,2,1,TTAGGG
utg000821l,20000,0,3,TTAGGG
utg000821l,30000,1,3,TTAGGG
utg000821l,40000,0,1,TTAGGG
utg000821l,49085,2,2,TTAGGG
utg002551l,10000,2,0,TTAGGG
utg002551l,20000,0,1,TTAGGG
utg002551l,30000,2,0,TTAGGG
utg002551l,40000,2,3,TTAGGG
utg002551l,49059,1,1,TTAGGG
utg008610l,10000,1,2,TTAGGG
utg008610l,20000,5,4,TTAGGG
utg008610l,30000,1,3,TTAGGG
utg008610l,40000,4,2,TTAGGG
utg008610l,49009,2,0,TTAGGG
utg002303l,10000,2,0,TTAGGG
utg002303l,20000,1,3,TTAGGG
utg002303l,30000,1,1,TTAGGG
utg002303l,40000,0,4,TTAGGG
utg002303l,49002,1,2,TTAGGG
utg010818l,10000,0,0,TTAGGG
utg010818l,20000,0,0,TTAGGG
utg010818l,30000,1,1,TTAGGG
utg010818l,40000,0,0,TTAGGG
utg010818l,48854,0,0,TTAGGG
utg004108l,10000,0,1,TTAGGG
utg004108l,20000,0,0,TTAGGG
utg004108l,30000,0,0,TTAGGG
utg004108l,40000,0,0,TTAGGG
utg004108l,48847,0,0,TTAGGG
utg008413l,10000,3,0,TTAGGG
utg008413l,20000,0,1,TTAGGG
utg008413l,30000,0,0,TTAGGG
utg008413l,40000,2,1,TTAGGG
utg008413l,48756,3,2,TTAGGG
utg002447l,10000,3,3,TTAGGG
utg002447l,20000,0,1,TTAGGG
utg002447l,30000,0,5,TTAGGG
utg002447l,40000,0,1,TTAGGG
utg002447l,48728,1,2,TTAGGG
utg010898l,10000,1,1,TTAGGG
utg010898l,20000,0,1,TTAGGG
utg010898l,30000,1,1,TTAGGG
utg010898l,40000,1,1,TTAGGG
utg010898l,48713,2,1,TTAGGG
utg007961l,10000,0,3,TTAGGG
utg007961l,20000,1,3,TTAGGG
utg007961l,30000,1,1,TTAGGG
utg007961l,40000,2,2,TTAGGG
utg007961l,48703,2,0,TTAGGG
utg002549l,10000,0,1,TTAGGG
utg002549l,20000,2,2,TTAGGG
utg002549l,30000,2,0,TTAGGG
utg002549l,40000,0,1,TTAGGG
utg002549l,48622,2,0,TTAGGG
utg003598l,10000,1,2,TTAGGG
utg003598l,20000,1,2,TTAGGG
utg003598l,30000,3,1,TTAGGG
utg003598l,40000,1,2,TTAGGG
utg003598l,48622,1,2,TTAGGG
utg002171l,10000,1,2,TTAGGG
utg002171l,20000,2,3,TTAGGG
utg002171l,30000,1,1,TTAGGG
utg002171l,40000,2,2,TTAGGG
utg002171l,48525,1,3,TTAGGG
utg001536l,10000,2,2,TTAGGG
utg001536l,20000,5,1,TTAGGG
utg001536l,30000,3,4,TTAGGG
utg001536l,40000,0,1,TTAGGG
utg001536l,48516,0,0,TTAGGG
utg007584l,10000,1,2,TTAGGG
utg007584l,20000,1,3,TTAGGG
utg007584l,30000,2,1,TTAGGG
utg007584l,40000,2,2,TTAGGG
utg007584l,48502,1,3,TTAGGG
utg005305l,10000,1,1,TTAGGG
utg005305l,20000,1,3,TTAGGG
utg005305l,30000,3,1,TTAGGG
utg005305l,40000,1,2,TTAGGG
utg005305l,48501,1,2,TTAGGG
utg007984l,10000,2,3,TTAGGG
utg007984l,20000,1,1,TTAGGG
utg007984l,30000,0,3,TTAGGG
utg007984l,40000,1,3,TTAGGG
utg007984l,48486,2,0,TTAGGG
utg000793l,10000,3,1,TTAGGG
utg000793l,20000,2,1,TTAGGG
utg000793l,30000,0,3,TTAGGG
utg000793l,40000,1,3,TTAGGG
utg000793l,48484,0,1,TTAGGG
utg007982l,10000,1,1,TTAGGG
utg007982l,20000,0,3,TTAGGG
utg007982l,30000,1,3,TTAGGG
utg007982l,40000,3,0,TTAGGG
utg007982l,48429,0,1,TTAGGG
utg005353l,10000,3,1,TTAGGG
utg005353l,20000,2,1,TTAGGG
utg005353l,30000,0,4,TTAGGG
utg005353l,40000,1,3,TTAGGG
utg005353l,48408,0,1,TTAGGG
utg007089l,10000,2,2,TTAGGG
utg007089l,20000,2,5,TTAGGG
utg007089l,30000,2,2,TTAGGG
utg007089l,40000,5,1,TTAGGG
utg007089l,48406,1,1,TTAGGG
utg004306l,10000,1,2,TTAGGG
utg004306l,20000,0,0,TTAGGG
utg004306l,30000,0,2,TTAGGG
utg004306l,40000,1,2,TTAGGG
utg004306l,48375,0,0,TTAGGG
utg002291l,10000,2,1,TTAGGG
utg002291l,20000,2,2,TTAGGG
utg002291l,30000,1,2,TTAGGG
utg002291l,40000,0,3,TTAGGG
utg002291l,48374,0,3,TTAGGG
utg008928l,10000,2,2,TTAGGG
utg008928l,20000,2,0,TTAGGG
utg008928l,30000,0,1,TTAGGG
utg008928l,40000,2,1,TTAGGG
utg008928l,48347,1,2,TTAGGG
utg006536l,10000,1,4,TTAGGG
utg006536l,20000,5,1,TTAGGG
utg006536l,30000,2,3,TTAGGG
utg006536l,40000,0,2,TTAGGG
utg006536l,48344,3,2,TTAGGG
utg005420l,10000,1,1,TTAGGG
utg005420l,20000,3,2,TTAGGG
utg005420l,30000,1,2,TTAGGG
utg005420l,40000,2,2,TTAGGG
utg005420l,48341,1,1,TTAGGG
utg011629l,10000,3,2,TTAGGG
utg011629l,20000,2,1,TTAGGG
utg011629l,30000,1,3,TTAGGG
utg011629l,40000,1,1,TTAGGG
utg011629l,48340,0,3,TTAGGG
utg009688l,10000,3,1,TTAGGG
utg009688l,20000,0,2,TTAGGG
utg009688l,30000,1,0,TTAGGG
utg009688l,40000,0,2,TTAGGG
utg009688l,48334,2,2,TTAGGG
utg003856l,10000,1,1,TTAGGG
utg003856l,20000,0,2,TTAGGG
utg003856l,30000,3,1,TTAGGG
utg003856l,40000,3,0,TTAGGG
utg003856l,48318,1,1,TTAGGG
utg007711l,10000,1,3,TTAGGG
utg007711l,20000,3,1,TTAGGG
utg007711l,30000,1,2,TTAGGG
utg007711l,40000,1,2,TTAGGG
utg007711l,48310,2,2,TTAGGG
utg008313l,10000,1,2,TTAGGG
utg008313l,20000,3,0,TTAGGG
utg008313l,30000,0,1,TTAGGG
utg008313l,40000,0,0,TTAGGG
utg008313l,48304,2,1,TTAGGG
utg007609l,10000,1,2,TTAGGG
utg007609l,20000,3,2,TTAGGG
utg007609l,30000,2,1,TTAGGG
utg007609l,40000,1,4,TTAGGG
utg007609l,48303,2,1,TTAGGG
utg003688l,10000,3,1,TTAGGG
utg003688l,20000,3,0,TTAGGG
utg003688l,30000,1,2,TTAGGG
utg003688l,40000,1,3,TTAGGG
utg003688l,48272,3,1,TTAGGG
utg002197l,10000,0,1,TTAGGG
utg002197l,20000,2,2,TTAGGG
utg002197l,30000,2,3,TTAGGG
utg002197l,40000,2,1,TTAGGG
utg002197l,48259,2,1,TTAGGG
utg003387l,10000,2,1,TTAGGG
utg003387l,20000,2,2,TTAGGG
utg003387l,30000,1,2,TTAGGG
utg003387l,40000,1,2,TTAGGG
utg003387l,48256,3,1,TTAGGG
utg007775l,10000,1,1,TTAGGG
utg007775l,20000,3,2,TTAGGG
utg007775l,30000,2,0,TTAGGG
utg007775l,40000,1,3,TTAGGG
utg007775l,48243,1,1,TTAGGG
utg005479l,10000,1,1,TTAGGG
utg005479l,20000,1,3,TTAGGG
utg005479l,30000,3,1,TTAGGG
utg005479l,40000,1,2,TTAGGG
utg005479l,48233,1,1,TTAGGG
utg004893l,10000,2,3,TTAGGG
utg004893l,20000,2,2,TTAGGG
utg004893l,30000,0,4,TTAGGG
utg004893l,40000,5,2,TTAGGG
utg004893l,48224,2,1,TTAGGG
utg005391l,10000,2,1,TTAGGG
utg005391l,20000,2,3,TTAGGG
utg005391l,30000,1,1,TTAGGG
