# BUSCO version is: 5.6.1 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
20306at3699	Duplicated	utg005885l	42666	41992	-	360.7	185	https://v10-1.orthodb.org/?query=20306at3699	Zinc finger, RING-type
20306at3699	Duplicated	utg005886l	42157	41483	-	360.7	185	https://v10-1.orthodb.org/?query=20306at3699	Zinc finger, RING-type
20306at3699	Duplicated	utg010304l	13078	12404	-	360.7	185	https://v10-1.orthodb.org/?query=20306at3699	Zinc finger, RING-type
20306at3699	Duplicated	utg012889l	9939	10613	+	360.7	185	https://v10-1.orthodb.org/?query=20306at3699	Zinc finger, RING-type
20306at3699	Duplicated	utg013809l	3304	2630	-	360.7	185	https://v10-1.orthodb.org/?query=20306at3699	Zinc finger, RING-type
20310at3699	Complete	group4	33855825	33854389	-	367.4	194	https://v10-1.orthodb.org/?query=20310at3699	Reticulon
20314at3699	Complete	group4	66869502	66867639	-	219.6	126	https://v10-1.orthodb.org/?query=20314at3699	Armadillo
20318at3699	Complete	group2	10240290	10241936	+	416.4	184	https://v10-1.orthodb.org/?query=20318at3699	Small GTPase
20320at3699	Complete	group4	32462033	32463406	+	282.3	127	https://v10-1.orthodb.org/?query=20320at3699	Thioredoxin-like fold
20322at3699	Complete	group6	3354261	3355888	+	204.3	199	https://v10-1.orthodb.org/?query=20322at3699	A0A087H5M5_ARAAL
20334at3699	Complete	group4	66883162	66884614	+	413.0	246	https://v10-1.orthodb.org/?query=20334at3699	SANT/Myb domain
20358at3699	Complete	group4	88233015	88233812	+	187.6	192	https://v10-1.orthodb.org/?query=20358at3699	Uncharacterized protein At4g38980
20361at3699	Duplicated	group2	4416022	4415335	-	307.7	153	https://v10-1.orthodb.org/?query=20361at3699	Ribosomal protein L18
20361at3699	Duplicated	group4	34080103	34080498	+	286.1	128	https://v10-1.orthodb.org/?query=20361at3699	Ribosomal protein L18
20368at3699	Complete	group1	247956244	247957142	+	277.6	159	https://v10-1.orthodb.org/?query=20368at3699	Lateral organ boundaries, LOB
20376at3699	Duplicated	group5	12115922	12115314	-	288.2	167	https://v10-1.orthodb.org/?query=20376at3699	Late embryogenesis abundant protein, LEA_2 subgroup
20376at3699	Duplicated	group3	96553579	96554189	+	250.1	166	https://v10-1.orthodb.org/?query=20376at3699	Late embryogenesis abundant protein, LEA_2 subgroup
20381at3699	Duplicated	group3	67693566	67694513	+	237.7	118	https://v10-1.orthodb.org/?query=20381at3699	Rhodanese-like domain
20381at3699	Duplicated	group3	68183606	68124967	-	237.7	118	https://v10-1.orthodb.org/?query=20381at3699	Rhodanese-like domain
20387at3699	Complete	group1	209359550	209358883	-	266.8	165	https://v10-1.orthodb.org/?query=20387at3699	At1g47410
20390at3699	Duplicated	group6	8525761	8524638	-	395.4	191	https://v10-1.orthodb.org/?query=20390at3699	Protein of unknown function DUF309
20390at3699	Duplicated	group6	8163022	8164145	+	394.3	191	https://v10-1.orthodb.org/?query=20390at3699	Protein of unknown function DUF309
20392at3699	Complete	group5	13212404	13211411	-	316.0	146	https://v10-1.orthodb.org/?query=20392at3699	Thioredoxin superfamily protein
20405at3699	Complete	group3	93937769	93938503	+	293.9	154	https://v10-1.orthodb.org/?query=20405at3699	Pectinesterase inhibitor domain
20411at3699	Complete	group1	120605410	120606737	+	369.7	191	https://v10-1.orthodb.org/?query=20411at3699	Plasma membrane fusion protein
20425at3699	Duplicated	group1	274606813	274607663	+	258.1	148	https://v10-1.orthodb.org/?query=20425at3699	ORMDL family
20425at3699	Duplicated	group3	91441109	91439685	-	295.6	147	https://v10-1.orthodb.org/?query=20425at3699	ORMDL family
20425at3699	Duplicated	group3	91648577	91650001	+	285.3	147	https://v10-1.orthodb.org/?query=20425at3699	ORMDL family
20432at3699	Duplicated	group2	762788	764235	+	344.5	201	https://v10-1.orthodb.org/?query=20432at3699	Protein of unknown function DUF3082
20432at3699	Duplicated	group2	818617	817170	-	344.5	201	https://v10-1.orthodb.org/?query=20432at3699	Protein of unknown function DUF3082
20437at3699	Complete	group4	39635123	39633501	-	312.2	155	https://v10-1.orthodb.org/?query=20437at3699	CCG-binding protein 1
20441at3699	Duplicated	group5	65781856	65780777	-	292.5	177	https://v10-1.orthodb.org/?query=20441at3699	Acyl-CoA N-acyltransferase
20441at3699	Duplicated	group5	65199929	65201005	+	290.3	177	https://v10-1.orthodb.org/?query=20441at3699	Acyl-CoA N-acyltransferase
20448at3699	Complete	group2	121764394	121802421	+	319.0	182	https://v10-1.orthodb.org/?query=20448at3699	RmlC-like cupin domain superfamily
20460at3699	Duplicated	group3	41120485	41121868	+	295.9	189	https://v10-1.orthodb.org/?query=20460at3699	Myc-type, basic helix-loop-helix (bHLH) domain
20460at3699	Duplicated	group1	270802068	270800351	-	252.2	181	https://v10-1.orthodb.org/?query=20460at3699	Myc-type, basic helix-loop-helix (bHLH) domain
20462at3699	Complete	group3	51191685	51217110	+	379.8	190	https://v10-1.orthodb.org/?query=20462at3699	Photosystem I PsaL, reaction centre subunit XI
20475at3699	Complete	group5	33257185	33256490	-	284.6	182	https://v10-1.orthodb.org/?query=20475at3699	At1g01990
20477at3699	Complete	group1	254271251	254273025	+	204.5	117	https://v10-1.orthodb.org/?query=20477at3699	Trigger factor, ribosome-binding, bacterial
20478at3699	Duplicated	group3	52417943	52418767	+	413.1	224	https://v10-1.orthodb.org/?query=20478at3699	AT-hook motif nuclear-localized protein
20478at3699	Duplicated	group3	52770369	52771205	+	403.8	224	https://v10-1.orthodb.org/?query=20478at3699	AT-hook motif nuclear-localized protein
20484at3699	Complete	group1	274241507	274242535	+	311.4	164	https://v10-1.orthodb.org/?query=20484at3699	Ribosome biogenesis protein Nop16
20507at3699	Complete	group5	16314408	16313142	-	279.2	158	https://v10-1.orthodb.org/?query=20507at3699	Succinate dehydrogenase assembly factor
20511at3699	Missing
20522at3699	Missing
20540at3699	Duplicated	group3	39542700	39541802	-	328.4	170	https://v10-1.orthodb.org/?query=20540at3699	Hypoxanthine phosphoribosyltransferase
20540at3699	Duplicated	group3	39602514	39601691	-	327.0	170	https://v10-1.orthodb.org/?query=20540at3699	Hypoxanthine phosphoribosyltransferase
20541at3699	Complete	group5	71935444	71934306	-	386.8	209	https://v10-1.orthodb.org/?query=20541at3699	PRA1 family protein
20549at3699	Complete	group3	93536331	93535174	-	274.0	145	https://v10-1.orthodb.org/?query=20549at3699	Glutathione peroxidase
20565at3699	Duplicated	utg000924l	70516	69348	-	310.7	166	https://v10-1.orthodb.org/?query=20565at3699	Triacylglycerol lipase-like protein
20565at3699	Duplicated	utg001224l	73692	72545	-	310.7	166	https://v10-1.orthodb.org/?query=20565at3699	Triacylglycerol lipase-like protein
20565at3699	Duplicated	group1	273838340	273839552	+	308.2	166	https://v10-1.orthodb.org/?query=20565at3699	Triacylglycerol lipase-like protein
20565at3699	Duplicated	group1	273531865	273532937	+	300.6	166	https://v10-1.orthodb.org/?query=20565at3699	Triacylglycerol lipase-like protein
20586at3699	Duplicated	group2	3621110	3622429	+	355.7	216	https://v10-1.orthodb.org/?query=20586at3699	B3 DNA binding domain
20586at3699	Duplicated	group2	3702610	3701291	-	355.7	216	https://v10-1.orthodb.org/?query=20586at3699	B3 DNA binding domain
20590at3699	Duplicated	utg000679l	29181	29774	+	253.5	133	https://v10-1.orthodb.org/?query=20590at3699	Pollen Ole e 1 allergen and extensin family protein
20590at3699	Duplicated	utg001722l	33075	33668	+	253.5	133	https://v10-1.orthodb.org/?query=20590at3699	Pollen Ole e 1 allergen and extensin family protein
20593at3699	Complete	group4	35313515	35314297	+	400.3	202	https://v10-1.orthodb.org/?query=20593at3699	FAS1 domain
20615at3699	Complete	group3	81018968	81017795	-	309.5	180	https://v10-1.orthodb.org/?query=20615at3699	Chloroplast thylakoid lumen protein
20623at3699	Duplicated	utg002327l	9993	10871	+	330.1	160	https://v10-1.orthodb.org/?query=20623at3699	tRNA-specific adenosine deaminase
20623at3699	Duplicated	utg006536l	30282	31160	+	330.1	160	https://v10-1.orthodb.org/?query=20623at3699	tRNA-specific adenosine deaminase
20623at3699	Duplicated	group2	25680746	25681667	+	331.8	159	https://v10-1.orthodb.org/?query=20623at3699	tRNA-specific adenosine deaminase
20623at3699	Duplicated	group2	25898772	25897851	-	331.8	159	https://v10-1.orthodb.org/?query=20623at3699	tRNA-specific adenosine deaminase
20625at3699	Complete	group4	29901487	29902661	+	232.1	145	https://v10-1.orthodb.org/?query=20625at3699	Protein of unknown function DUF212
20633at3699	Complete	group3	46834838	46833233	-	359.6	213	https://v10-1.orthodb.org/?query=20633at3699	CASP-like protein
20635at3699	Complete	group3	36665760	36664993	-	390.3	201	https://v10-1.orthodb.org/?query=20635at3699	Zinc finger, RING-type
20661at3699	Complete	group3	20494784	20493995	-	303.1	145	https://v10-1.orthodb.org/?query=20661at3699	Phosphatidyl-N-methylethanolamine N-methyltransferase
20678at3699	Complete	group3	69649101	69647900	-	187.0	169	https://v10-1.orthodb.org/?query=20678at3699	GATA transcription factor
20691at3699	Complete	group5	61350939	61349427	-	254.9	214	https://v10-1.orthodb.org/?query=20691at3699	uncharacterized protein LOC103863610
20693at3699	Complete	group3	39544314	39545750	+	244.4	186	https://v10-1.orthodb.org/?query=20693at3699	MRN complex-interacting protein
20713at3699	Complete	group1	116427207	116425245	-	274.9	182	https://v10-1.orthodb.org/?query=20713at3699	Myc-type, basic helix-loop-helix (bHLH) domain
20721at3699	Complete	group4	36093590	36094747	+	280.9	163	https://v10-1.orthodb.org/?query=20721at3699	Gluconokinase
20723at3699	Duplicated	group1	251918923	251920588	+	262.2	176	https://v10-1.orthodb.org/?query=20723at3699	DNA ligase-like protein
20723at3699	Duplicated	group6	5822604	5829426	+	230.6	176	https://v10-1.orthodb.org/?query=20723at3699	DNA ligase-like protein
20723at3699	Duplicated	group1	251825620	251823963	-	230.4	176	https://v10-1.orthodb.org/?query=20723at3699	DNA ligase-like protein
20732at3699	Duplicated	utg000406l	210812	211489	+	304.5	176	https://v10-1.orthodb.org/?query=20732at3699	RNA-binding domain superfamily
20732at3699	Duplicated	utg001161l	125230	124553	-	304.5	176	https://v10-1.orthodb.org/?query=20732at3699	RNA-binding domain superfamily
20751at3699	Duplicated	group1	266470948	266472479	+	256.6	141	https://v10-1.orthodb.org/?query=20751at3699	Pterin 4 alpha carbinolamine dehydratase
20751at3699	Duplicated	group1	265983722	265985259	+	244.0	139	https://v10-1.orthodb.org/?query=20751at3699	Pterin 4 alpha carbinolamine dehydratase
20755at3699	Complete	group1	119588343	119589586	+	364.9	195	https://v10-1.orthodb.org/?query=20755at3699	Rubber elongation factor
20759at3699	Complete	group3	58302020	58301233	-	268.2	175	https://v10-1.orthodb.org/?query=20759at3699	ArsA, HSP20-like domain
20760at3699	Complete	group2	17009403	17010464	+	330.3	151	https://v10-1.orthodb.org/?query=20760at3699	Acyl-CoA N-acyltransferase
20761at3699	Complete	group3	39443626	39442727	-	243.7	133	https://v10-1.orthodb.org/?query=20761at3699	RAD52-1B.2
20778at3699	Complete	group5	20153230	20153787	+	284.6	157	https://v10-1.orthodb.org/?query=20778at3699	CRR41
20782at3699	Complete	group1	260312978	260313544	+	271.3	151	https://v10-1.orthodb.org/?query=20782at3699	Dirigent protein
20784at3699	Complete	group6	2407706	2406648	-	309.6	173	https://v10-1.orthodb.org/?query=20784at3699	Peptidylprolyl isomerase
20798at3699	Complete	group4	32607389	32606619	-	194.7	145	https://v10-1.orthodb.org/?query=20798at3699	Amino acid-ligase
20799at3699	Duplicated	group2	116450634	116452421	+	288.7	157	https://v10-1.orthodb.org/?query=20799at3699	Altered inheritance of mitochondria protein
20799at3699	Duplicated	group2	116319173	116323578	+	288.6	157	https://v10-1.orthodb.org/?query=20799at3699	Altered inheritance of mitochondria protein
20800at3699	Complete	group3	90320113	90319176	-	249.6	124	https://v10-1.orthodb.org/?query=20800at3699	Cytochrome c-like domain
20802at3699	Duplicated	group3	32102572	32101261	-	311.3	181	https://v10-1.orthodb.org/?query=20802at3699	Protein maintenance of PSII under high light 1
20802at3699	Duplicated	group3	31169075	31170388	+	290.6	181	https://v10-1.orthodb.org/?query=20802at3699	Protein maintenance of PSII under high light 1
20812at3699	Duplicated	group1	271607373	271606638	-	297.3	152	https://v10-1.orthodb.org/?query=20812at3699	RNA recognition motif domain
20812at3699	Duplicated	group5	29189791	29188903	-	325.7	149	https://v10-1.orthodb.org/?query=20812at3699	RNA recognition motif domain
20818at3699	Complete	group2	122126536	122127434	+	295.0	171	https://v10-1.orthodb.org/?query=20818at3699	UspA
20819at3699	Complete	group1	246403380	246401932	-	300.0	186	https://v10-1.orthodb.org/?query=20819at3699	Pentapeptide repeat
20821at3699	Complete	group2	128155488	128157375	+	308.8	195	https://v10-1.orthodb.org/?query=20821at3699	At5g51840
20839at3699	Duplicated	group2	134646369	134647516	+	275.1	217	https://v10-1.orthodb.org/?query=20839at3699	Fantom protein
20839at3699	Duplicated	group2	134728508	134729519	+	275.8	210	https://v10-1.orthodb.org/?query=20839at3699	Fantom protein
20841at3699	Duplicated	group3	54482364	54484518	+	277.3	151	https://v10-1.orthodb.org/?query=20841at3699	Glycosyl transferase, family 28, C-terminal
20841at3699	Duplicated	group3	54039616	54040676	+	273.6	151	https://v10-1.orthodb.org/?query=20841at3699	Glycosyl transferase, family 28, C-terminal
20846at3699	Complete	group1	250908071	250907346	-	350.3	193	https://v10-1.orthodb.org/?query=20846at3699	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
20853at3699	Duplicated	group3	27579541	27580233	+	254.9	154	https://v10-1.orthodb.org/?query=20853at3699	Uncharacterised protein family Ycf20
20853at3699	Duplicated	group3	27394479	27395173	+	249.9	154	https://v10-1.orthodb.org/?query=20853at3699	Uncharacterised protein family Ycf20
20881at3699	Duplicated	group3	92210992	92211802	+	238.5	137	https://v10-1.orthodb.org/?query=20881at3699	1-acyl-sn-glycerol-3-phosphate acyltransferase
20881at3699	Duplicated	group3	92215648	92214838	-	238.5	137	https://v10-1.orthodb.org/?query=20881at3699	1-acyl-sn-glycerol-3-phosphate acyltransferase
20890at3699	Duplicated	group4	298168	299034	+	265.4	133	https://v10-1.orthodb.org/?query=20890at3699	MCA23.17
20890at3699	Duplicated	group4	345259	344393	-	265.4	133	https://v10-1.orthodb.org/?query=20890at3699	MCA23.17
20890at3699	Duplicated	group4	377481	378395	+	264.9	133	https://v10-1.orthodb.org/?query=20890at3699	MCA23.17
20891at3699	Complete	group1	248839517	248840659	+	344.2	155	https://v10-1.orthodb.org/?query=20891at3699	N-alpha-acetyltransferase MAK3
20892at3699	Duplicated	utg001897l	29512	30246	+	290.9	205	https://v10-1.orthodb.org/?query=20892at3699	DOMON domain
20892at3699	Duplicated	utg004471l	37944	38672	+	290.9	205	https://v10-1.orthodb.org/?query=20892at3699	DOMON domain
20892at3699	Duplicated	group4	32686662	32687381	+	282.3	205	https://v10-1.orthodb.org/?query=20892at3699	DOMON domain
20897at3699	Complete	group3	80801136	80802110	+	355.9	245	https://v10-1.orthodb.org/?query=20897at3699	Basic leucine zipper transcription factor
20908at3699	Complete	group4	67774834	67773937	-	254.5	163	https://v10-1.orthodb.org/?query=20908at3699	Surfeit locus protein 2 (SURF2)
20910at3699	Complete	group3	95722214	95723385	+	264.7	134	https://v10-1.orthodb.org/?query=20910at3699	Antigenic heat-stable protein
20930at3699	Complete	group2	116055981	116081607	+	284.3	154	https://v10-1.orthodb.org/?query=20930at3699	AP complex subunit sigma
20932at3699	Duplicated	group4	13809969	13810493	+	324.0	156	https://v10-1.orthodb.org/?query=20932at3699	Peptidyl-prolyl cis-trans isomerase
20932at3699	Duplicated	group2	9370619	9371131	+	277.7	156	https://v10-1.orthodb.org/?query=20932at3699	Peptidyl-prolyl cis-trans isomerase
20932at3699	Duplicated	group2	9450507	9449995	-	277.7	156	https://v10-1.orthodb.org/?query=20932at3699	Peptidyl-prolyl cis-trans isomerase
20932at3699	Duplicated	group4	13873194	13878595	+	302.6	152	https://v10-1.orthodb.org/?query=20932at3699	Peptidyl-prolyl cis-trans isomerase
20946at3699	Duplicated	utg003007l	51880	53124	+	331.4	153	https://v10-1.orthodb.org/?query=20946at3699	HNH endonuclease
20946at3699	Duplicated	utg005023l	16623	17867	+	331.4	153	https://v10-1.orthodb.org/?query=20946at3699	HNH endonuclease
20946at3699	Duplicated	utg009867l	57025	58269	+	331.4	153	https://v10-1.orthodb.org/?query=20946at3699	HNH endonuclease
20946at3699	Duplicated	utg011839l	19915	21159	+	331.4	153	https://v10-1.orthodb.org/?query=20946at3699	HNH endonuclease
20946at3699	Duplicated	utg012085l	10480	9236	-	331.4	153	https://v10-1.orthodb.org/?query=20946at3699	HNH endonuclease
20947at3699	Complete	group1	124914574	124915770	+	308.9	139	https://v10-1.orthodb.org/?query=20947at3699	Protein of unknown function DUF393
20952at3699	Duplicated	group3	26691975	26693503	+	245.2	177	https://v10-1.orthodb.org/?query=20952at3699	Rad60/SUMO-like domain
20952at3699	Duplicated	group3	24551050	24549432	-	243.6	177	https://v10-1.orthodb.org/?query=20952at3699	Rad60/SUMO-like domain
20963at3699	Complete	group5	56726812	56728057	+	325.6	166	https://v10-1.orthodb.org/?query=20963at3699	NIF system FeS cluster assembly, NifU, C-terminal
20964at3699	Duplicated	group3	84334939	84336178	+	288.2	201	https://v10-1.orthodb.org/?query=20964at3699	Heavy metal-associated domain, HMA
20964at3699	Duplicated	group3	84573423	84574660	+	286.8	201	https://v10-1.orthodb.org/?query=20964at3699	Heavy metal-associated domain, HMA
20965at3699	Duplicated	group4	22843188	22844015	+	387.4	244	https://v10-1.orthodb.org/?query=20965at3699	Homeodomain-like superfamily protein
20965at3699	Duplicated	group4	23037581	23036754	-	387.4	244	https://v10-1.orthodb.org/?query=20965at3699	Homeodomain-like superfamily protein
20986at3699	Complete	group4	86914999	86846540	-	278.3	147	https://v10-1.orthodb.org/?query=20986at3699	Initiation factor 4A-like protein
20994at3699	Missing
20997at3699	Duplicated	group5	21493503	21494000	+	298.4	147	https://v10-1.orthodb.org/?query=20997at3699	EF-hand domain
20997at3699	Duplicated	group5	23808314	23807817	-	298.4	147	https://v10-1.orthodb.org/?query=20997at3699	EF-hand domain
20999at3699	Duplicated	group1	120983886	120984814	+	276.0	136	https://v10-1.orthodb.org/?query=20999at3699	Zinc finger, DNL-type
20999at3699	Duplicated	group1	121037891	121036963	-	276.0	136	https://v10-1.orthodb.org/?query=20999at3699	Zinc finger, DNL-type
21001at3699	Duplicated	group6	7388455	7390808	+	277.5	142	https://v10-1.orthodb.org/?query=21001at3699	uncharacterized protein LOC103857808
21001at3699	Duplicated	group6	7543648	7545448	+	275.9	139	https://v10-1.orthodb.org/?query=21001at3699	uncharacterized protein LOC103857808
21004at3699	Complete	group3	67015243	67016252	+	294.1	154	https://v10-1.orthodb.org/?query=21004at3699	EF-hand domain
21006at3699	Missing
21008at3699	Complete	group3	45681388	45682906	+	310.3	189	https://v10-1.orthodb.org/?query=21008at3699	Ubiquitin system component CUE
21010at3699	Duplicated	group3	31503432	31504220	+	236.7	187	https://v10-1.orthodb.org/?query=21010at3699	FK506-binding-like protein
21010at3699	Duplicated	group5	4649878	4650636	+	221.9	180	https://v10-1.orthodb.org/?query=21010at3699	FK506-binding-like protein
21010at3699	Duplicated	group5	4392564	4393322	+	217.8	180	https://v10-1.orthodb.org/?query=21010at3699	FK506-binding-like protein
21010at3699	Duplicated	group5	38107455	38106809	-	203.9	173	https://v10-1.orthodb.org/?query=21010at3699	FK506-binding-like protein
21010at3699	Duplicated	group1	131954357	131967880	+	202.1	172	https://v10-1.orthodb.org/?query=21010at3699	FK506-binding-like protein
21022at3699	Complete	group4	68429863	68428900	-	235.7	149	https://v10-1.orthodb.org/?query=21022at3699	Gamma-glutamyl cyclotransferase-like
21033at3699	Duplicated	group2	116622272	116623144	+	344.7	234	https://v10-1.orthodb.org/?query=21033at3699	Protein of unknown function DUF241, plant
21033at3699	Duplicated	group2	116679920	116679048	-	344.7	234	https://v10-1.orthodb.org/?query=21033at3699	Protein of unknown function DUF241, plant
21053at3699	Missing
21056at3699	Complete	group2	137391416	137390023	-	287.5	137	https://v10-1.orthodb.org/?query=21056at3699	Embryo-specific ATS3
21075at3699	Duplicated	group3	59716908	59715647	-	316.1	150	https://v10-1.orthodb.org/?query=21075at3699	Truncated hemoglobin
21075at3699	Duplicated	group3	60088962	60090223	+	316.1	150	https://v10-1.orthodb.org/?query=21075at3699	Truncated hemoglobin
21076at3699	Complete	group5	7130858	7130219	-	271.6	136	https://v10-1.orthodb.org/?query=21076at3699	Peptidyl-tRNA hydrolase, PTH2
21088at3699	Duplicated	group2	115154613	115155457	+	277.7	154	https://v10-1.orthodb.org/?query=21088at3699	EF-hand domain
21088at3699	Duplicated	group4	15785145	15786751	+	266.9	154	https://v10-1.orthodb.org/?query=21088at3699	EF-hand domain
21088at3699	Duplicated	group4	15836588	15834982	-	266.9	154	https://v10-1.orthodb.org/?query=21088at3699	EF-hand domain
21094at3699	Complete	group6	12316616	12317383	+	385.7	214	https://v10-1.orthodb.org/?query=21094at3699	Coiled-coil protein
21103at3699	Complete	group2	21638352	21639824	+	260.8	143	https://v10-1.orthodb.org/?query=21103at3699	Superoxide dismutase 
21120at3699	Complete	group2	117068937	117067749	-	338.3	194	https://v10-1.orthodb.org/?query=21120at3699	Clathrin light chain
21131at3699	Complete	group5	16161905	16162479	+	228.9	112	https://v10-1.orthodb.org/?query=21131at3699	Lateral organ boundaries, LOB
21146at3699	Complete	group1	260432962	260431611	-	322.7	158	https://v10-1.orthodb.org/?query=21146at3699	UspA
21150at3699	Duplicated	group2	20589799	20589317	-	274.1	127	https://v10-1.orthodb.org/?query=21150at3699	Protein of unknown function DUF538
21150at3699	Duplicated	group2	20666362	20665886	-	272.9	127	https://v10-1.orthodb.org/?query=21150at3699	Protein of unknown function DUF538
21156at3699	Complete	group1	121492086	121495065	+	245.8	156	https://v10-1.orthodb.org/?query=21156at3699	Reticulon
21161at3699	Complete	group5	56945307	56944399	-	172.9	203	https://v10-1.orthodb.org/?query=21161at3699	Protein of unknown function DUF688
21162at3699	Complete	group2	13578385	13577431	-	267.0	194	https://v10-1.orthodb.org/?query=21162at3699	Basic helix-loop-helix (BHLH) DNA-binding superfamily protein
21167at3699	Duplicated	group2	14156348	14157328	+	284.9	175	https://v10-1.orthodb.org/?query=21167at3699	DNA repair REX1-B protein
21167at3699	Duplicated	group2	14000255	14001239	+	277.5	175	https://v10-1.orthodb.org/?query=21167at3699	DNA repair REX1-B protein
21170at3699	Duplicated	group1	248633165	248633839	+	321.5	177	https://v10-1.orthodb.org/?query=21170at3699	BLOC-1-related complex subunit 8
21170at3699	Duplicated	group6	275388	274684	-	302.6	177	https://v10-1.orthodb.org/?query=21170at3699	BLOC-1-related complex subunit 8
21170at3699	Duplicated	group6	445205	444501	-	301.4	177	https://v10-1.orthodb.org/?query=21170at3699	BLOC-1-related complex subunit 8
21171at3699	Missing
21191at3699	Complete	group4	34076401	34077311	+	196.3	147	https://v10-1.orthodb.org/?query=21191at3699	Zinc finger, RING-type
21201at3699	Complete	group5	71695171	71693606	-	271.1	177	https://v10-1.orthodb.org/?query=21201at3699	AT4g27390/M4I22_200
21219at3699	Complete	group3	17090264	17090812	+	284.2	141	https://v10-1.orthodb.org/?query=21219at3699	Dirigent protein
21224at3699	Complete	group1	126410945	126412152	+	245.9	140	https://v10-1.orthodb.org/?query=21224at3699	Thioredoxin
21232at3699	Duplicated	group2	113381512	113379314	-	364.1	248	https://v10-1.orthodb.org/?query=21232at3699	At3g48120
21232at3699	Duplicated	group2	113510797	113508596	-	363.1	248	https://v10-1.orthodb.org/?query=21232at3699	At3g48120
21242at3699	Duplicated	group5	66753850	66752535	-	353.4	178	https://v10-1.orthodb.org/?query=21242at3699	Transmembrane protein
21242at3699	Duplicated	group5	66906345	66907660	+	353.4	178	https://v10-1.orthodb.org/?query=21242at3699	Transmembrane protein
21258at3699	Duplicated	group5	5490927	5491388	+	255.0	128	https://v10-1.orthodb.org/?query=21258at3699	Zinc finger, RING-type
21258at3699	Duplicated	group5	5532863	5601154	+	240.0	119	https://v10-1.orthodb.org/?query=21258at3699	Zinc finger, RING-type
21283at3699	Complete	group3	36621943	36620713	-	265.5	133	https://v10-1.orthodb.org/?query=21283at3699	YABBY protein
21285at3699	Duplicated	group5	65263379	65265054	+	323.4	176	https://v10-1.orthodb.org/?query=21285at3699	Peptidyl-prolyl cis-trans isomerase FKBP17-1, chloroplastic
21285at3699	Duplicated	group5	65732278	65730604	-	323.4	176	https://v10-1.orthodb.org/?query=21285at3699	Peptidyl-prolyl cis-trans isomerase FKBP17-1, chloroplastic
21291at3699	Duplicated	group3	96212958	96211959	-	315.2	199	https://v10-1.orthodb.org/?query=21291at3699	RWP-RK domain
21291at3699	Duplicated	group5	15222437	15223533	+	296.6	199	https://v10-1.orthodb.org/?query=21291at3699	RWP-RK domain
21305at3699	Complete	group1	273489811	273490590	+	260.4	143	https://v10-1.orthodb.org/?query=21305at3699	Photosystem II Pbs27
21318at3699	Duplicated	group1	251822108	251823548	+	504.1	253	https://v10-1.orthodb.org/?query=21318at3699	Ribosomal protein S5, C-terminal
21318at3699	Duplicated	group1	251922443	251921003	-	504.1	253	https://v10-1.orthodb.org/?query=21318at3699	Ribosomal protein S5, C-terminal
21319at3699	Complete	group4	27745764	27746685	+	250.3	121	https://v10-1.orthodb.org/?query=21319at3699	Protein of unknown function DUF3007
21332at3699	Duplicated	utg000406l	15008	15901	+	332.0	249	https://v10-1.orthodb.org/?query=21332at3699	Ovate protein family
21332at3699	Duplicated	utg001040l	2390	1497	-	332.0	249	https://v10-1.orthodb.org/?query=21332at3699	Ovate protein family
21332at3699	Duplicated	utg001255l	9267	8374	-	332.0	249	https://v10-1.orthodb.org/?query=21332at3699	Ovate protein family
21332at3699	Duplicated	utg005577l	46169	47062	+	332.0	249	https://v10-1.orthodb.org/?query=21332at3699	Ovate protein family
21332at3699	Duplicated	utg006467l	43372	42479	-	332.0	249	https://v10-1.orthodb.org/?query=21332at3699	Ovate protein family
21332at3699	Duplicated	utg011784l	4297	3404	-	332.0	249	https://v10-1.orthodb.org/?query=21332at3699	Ovate protein family
21332at3699	Duplicated	utg012358l	15587	16480	+	332.0	249	https://v10-1.orthodb.org/?query=21332at3699	Ovate protein family
21354at3699	Duplicated	group1	118608017	118607315	-	181.0	167	https://v10-1.orthodb.org/?query=21354at3699	F8K7.16
21354at3699	Duplicated	group1	118769393	118770089	+	177.0	165	https://v10-1.orthodb.org/?query=21354at3699	F8K7.16
21365at3699	Complete	group1	119525766	119524330	-	244.3	134	https://v10-1.orthodb.org/?query=21365at3699	Peptidyl-prolyl cis-trans isomerase
21366at3699	Duplicated	group4	83972737	83973743	+	234.9	128	https://v10-1.orthodb.org/?query=21366at3699	EF-hand domain
21366at3699	Duplicated	group4	84307876	84308878	+	234.8	128	https://v10-1.orthodb.org/?query=21366at3699	EF-hand domain
21370at3699	Complete	group6	6670127	6672195	+	373.4	218	https://v10-1.orthodb.org/?query=21370at3699	CASP-like protein 4A3
21371at3699	Duplicated	group1	247413090	247412260	-	178.2	182	https://v10-1.orthodb.org/?query=21371at3699	Zinc finger C2H2 superfamily
21371at3699	Duplicated	group2	121943514	121942762	-	203.1	181	https://v10-1.orthodb.org/?query=21371at3699	Zinc finger C2H2 superfamily
21371at3699	Duplicated	group2	122028654	122027902	-	202.6	181	https://v10-1.orthodb.org/?query=21371at3699	Zinc finger C2H2 superfamily
21373at3699	Complete	group3	95629235	95628510	-	327.2	190	https://v10-1.orthodb.org/?query=21373at3699	At1g58070
