# BUSCO version is: 5.6.1 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
18339at3699	Complete	Cexcelsa_scaf_3	1240816	1241643	+	506.7	243	https://v10-1.orthodb.org/?query=18339at3699	Ribosomal protein L4/L1e
18341at3699	Duplicated	Cexcelsa_scaf_3	31980680	31983341	+	180.2	217	https://v10-1.orthodb.org/?query=18341at3699	At2g41990
18341at3699	Duplicated	Cexcelsa_scaf_5	26677246	26674595	-	167.8	213	https://v10-1.orthodb.org/?query=18341at3699	At2g41990
18341at3699	Duplicated	Cexcelsa_scaf_5	1549786	1543296	-	185.6	211	https://v10-1.orthodb.org/?query=18341at3699	At2g41990
18341at3699	Duplicated	Cexcelsa_scaf_6	23739672	23737878	-	161.9	197	https://v10-1.orthodb.org/?query=18341at3699	At2g41990
18351at3699	Complete	Cexcelsa_scaf_4	34584436	34585598	+	227.6	120	https://v10-1.orthodb.org/?query=18351at3699	DNA replication complex GINS protein PSF2
18352at3699	Complete	Cexcelsa_scaf_2	5709416	5713171	+	336.6	186	https://v10-1.orthodb.org/?query=18352at3699	EF-hand domain
18356at3699	Complete	Cexcelsa_scaf_5	23038399	23036651	-	283.1	210	https://v10-1.orthodb.org/?query=18356at3699	uncharacterized protein LOC110818350
18360at3699	Complete	Cexcelsa_scaf_1	266335	267779	+	367.7	190	https://v10-1.orthodb.org/?query=18360at3699	Peroxiredoxin-like 2A/B/C
18380at3699	Complete	Cexcelsa_scaf_3	394286	392330	-	428.7	231	https://v10-1.orthodb.org/?query=18380at3699	SNARE associated Golgi protein
18404at3699	Complete	Cexcelsa_scaf_4	7995222	7994079	-	303.8	165	https://v10-1.orthodb.org/?query=18404at3699	Protein of unknown function DUF1499
18408at3699	Complete	Cexcelsa_scaf_6	10567220	10568613	+	264.6	238	https://v10-1.orthodb.org/?query=18408at3699	uncharacterized protein LOC9315839
18410at3699	Complete	Cexcelsa_scaf_3	5789800	5791113	+	361.5	237	https://v10-1.orthodb.org/?query=18410at3699	Protein SPEAR4
18426at3699	Complete	Cexcelsa_scaf_1	6839663	6840512	+	224.9	170	https://v10-1.orthodb.org/?query=18426at3699	Protein of unknown function DUF688
18440at3699	Complete	Cexcelsa_scaf_4	1710865	1711721	+	441.4	235	https://v10-1.orthodb.org/?query=18440at3699	Tetraspanin/Peripherin
18441at3699	Complete	Cexcelsa_scaf_4	8075846	8077276	+	399.1	177	https://v10-1.orthodb.org/?query=18441at3699	Peptidylprolyl isomerase
18443at3699	Complete	Cexcelsa_scaf_1	3496501	3495292	-	408.5	192	https://v10-1.orthodb.org/?query=18443at3699	HORMA domain
18444at3699	Complete	Cexcelsa_scaf_2	2195872	2194260	-	319.7	206	https://v10-1.orthodb.org/?query=18444at3699	Matrin/U1-C-like, C2H2-type zinc finger
18446at3699	Duplicated	Cexcelsa_scaf_4	10945759	10943718	-	356.0	195	https://v10-1.orthodb.org/?query=18446at3699	YbaK/aminoacyl-tRNA synthetase-associated domain
18446at3699	Duplicated	Cexcelsa_scaf_5	6821492	6819455	-	356.0	195	https://v10-1.orthodb.org/?query=18446at3699	YbaK/aminoacyl-tRNA synthetase-associated domain
18450at3699	Complete	Cexcelsa_scaf_5	31950102	31951028	+	466.9	258	https://v10-1.orthodb.org/?query=18450at3699	Protein of unknown function DUF716
18458at3699	Complete	Cexcelsa_scaf_5	26361485	26359991	-	351.5	177	https://v10-1.orthodb.org/?query=18458at3699	At1g49510
18461at3699	Complete	Cexcelsa_scaf_6	25467836	25466370	-	376.1	207	https://v10-1.orthodb.org/?query=18461at3699	Chalcone isomerase
18476at3699	Duplicated	Cexcelsa_scaf_3	3920851	3914634	-	366.8	204	https://v10-1.orthodb.org/?query=18476at3699	Histone deacetylase complex subunit
18476at3699	Duplicated	Cexcelsa_scaf_5	23246765	23244629	-	372.5	203	https://v10-1.orthodb.org/?query=18476at3699	Histone deacetylase complex subunit
18476at3699	Duplicated	Cexcelsa_scaf_6	2742682	2740462	-	352.7	189	https://v10-1.orthodb.org/?query=18476at3699	Histone deacetylase complex subunit
18477at3699	Missing
18478at3699	Complete	Cexcelsa_scaf_2	5903809	5902421	-	361.5	180	https://v10-1.orthodb.org/?query=18478at3699	Lysine methyltransferase
18480at3699	Complete	Cexcelsa_scaf_1	40746044	40746787	+	349.9	193	https://v10-1.orthodb.org/?query=18480at3699	NADH dehydrogenase-like complex, subunit S
18489at3699	Complete	Cexcelsa_scaf_3	34280440	34281455	+	354.5	194	https://v10-1.orthodb.org/?query=18489at3699	Glutathione S-transferase, N-terminal
18496at3699	Complete	Cexcelsa_scaf_2	1674984	1674310	-	430.9	207	https://v10-1.orthodb.org/?query=18496at3699	Lysine methyltransferase
18514at3699	Complete	Cexcelsa_scaf_2	3996405	3995851	-	315.5	151	https://v10-1.orthodb.org/?query=18514at3699	Transcription termination factor, mitochondrial/chloroplastic
18532at3699	Duplicated	Cexcelsa_scaf_4	10287723	10286103	-	368.6	266	https://v10-1.orthodb.org/?query=18532at3699	Zinc finger, lateral root primordium type 1
18532at3699	Duplicated	Cexcelsa_scaf_1	52145954	52143713	-	320.4	265	https://v10-1.orthodb.org/?query=18532at3699	Zinc finger, lateral root primordium type 1
18535at3699	Complete	Cexcelsa_scaf_2	33613167	33614565	+	346.4	182	https://v10-1.orthodb.org/?query=18535at3699	NUDIX hydrolase
18538at3699	Complete	Cexcelsa_scaf_1	13064809	13063886	-	440.8	253	https://v10-1.orthodb.org/?query=18538at3699	Protein of unknown function DUF716
18540at3699	Complete	Cexcelsa_scaf_3	43237651	43238598	+	352.0	192	https://v10-1.orthodb.org/?query=18540at3699	MED18
18548at3699	Complete	Cexcelsa_scaf_1	13197053	13195243	-	430.6	259	https://v10-1.orthodb.org/?query=18548at3699	Zinc finger C2H2 superfamily
18555at3699	Complete	Cexcelsa_scaf_6	23605245	23607715	+	420.1	215	https://v10-1.orthodb.org/?query=18555at3699	SNARE associated Golgi protein
18557at3699	Complete	Cexcelsa_scaf_1	46999990	47002269	+	237.2	201	https://v10-1.orthodb.org/?query=18557at3699	SANT/Myb domain
18559at3699	Complete	Cexcelsa_scaf_1	40626811	40624641	-	355.2	235	https://v10-1.orthodb.org/?query=18559at3699	Ribosome-associated, YjgA
18567at3699	Complete	Cexcelsa_scaf_4	8280524	8279323	-	383.3	198	https://v10-1.orthodb.org/?query=18567at3699	Protein-lysine N-methyltransferase ARALYDRAFT_907327
18588at3699	Complete	Cexcelsa_scaf_1	16288434	16286156	-	418.9	224	https://v10-1.orthodb.org/?query=18588at3699	DnaJ domain
18591at3699	Complete	Cexcelsa_scaf_2	2087192	2086103	-	317.4	232	https://v10-1.orthodb.org/?query=18591at3699	uncharacterized protein LOC9317285
18596at3699	Complete	Cexcelsa_scaf_2	3829812	3830937	+	408.0	215	https://v10-1.orthodb.org/?query=18596at3699	BTB/POZ domain
18620at3699	Missing
18625at3699	Complete	Cexcelsa_scaf_2	7296296	7294804	-	406.7	200	https://v10-1.orthodb.org/?query=18625at3699	F-box domain
18627at3699	Complete	Cexcelsa_scaf_1	51612811	51611357	-	490.8	338	https://v10-1.orthodb.org/?query=18627at3699	Transcription factor, TCP
18628at3699	Duplicated	Cexcelsa_scaf_1	12158410	12159515	+	428.8	197	https://v10-1.orthodb.org/?query=18628at3699	Small GTPase
18628at3699	Duplicated	Cexcelsa_scaf_6	11910442	11909242	-	368.1	194	https://v10-1.orthodb.org/?query=18628at3699	Small GTPase
18631at3699	Complete	Cexcelsa_scaf_3	34438760	34439855	+	419.8	249	https://v10-1.orthodb.org/?query=18631at3699	Protein FLX-like 3
18632at3699	Complete	Cexcelsa_scaf_1	15430451	15431631	+	401.1	208	https://v10-1.orthodb.org/?query=18632at3699	Gnk2-homologous domain
18641at3699	Complete	Cexcelsa_scaf_2	42902543	42904191	+	312.0	195	https://v10-1.orthodb.org/?query=18641at3699	Clp, N-terminal
18643at3699	Complete	Cexcelsa_scaf_2	38914175	38917763	+	388.5	211	https://v10-1.orthodb.org/?query=18643at3699	Protein of unknown function DUF2854
18651at3699	Duplicated	Cexcelsa_scaf_6	2669732	2668389	-	343.5	216	https://v10-1.orthodb.org/?query=18651at3699	SANT/Myb domain
18651at3699	Duplicated	Cexcelsa_scaf_5	23218798	23217459	-	319.7	216	https://v10-1.orthodb.org/?query=18651at3699	SANT/Myb domain
18657at3699	Complete	Cexcelsa_scaf_5	32306160	32307322	+	363.2	198	https://v10-1.orthodb.org/?query=18657at3699	CGLD27-like
18663at3699	Complete	Cexcelsa_scaf_6	8520482	8518803	-	331.1	186	https://v10-1.orthodb.org/?query=18663at3699	Gamma-secretase subunit Aph-1
18667at3699	Complete	Cexcelsa_scaf_1	50733594	50732067	-	331.7	169	https://v10-1.orthodb.org/?query=18667at3699	Histidine phosphatase superfamily
18669at3699	Complete	Cexcelsa_scaf_4	8981928	8980234	-	346.5	200	https://v10-1.orthodb.org/?query=18669at3699	Biotin/lipoyl attachment
18680at3699	Complete	Cexcelsa_scaf_1	46519137	46520136	+	308.7	188	https://v10-1.orthodb.org/?query=18680at3699	Histidine phosphatase superfamily
18682at3699	Complete	Cexcelsa_scaf_4	1237330	1239677	+	518.1	390	https://v10-1.orthodb.org/?query=18682at3699	WW domain binding protein 11
18699at3699	Complete	Cexcelsa_scaf_4	36552981	36554240	+	338.8	175	https://v10-1.orthodb.org/?query=18699at3699	Protein of unknown function DUF2039
18707at3699	Complete	Cexcelsa_scaf_3	5067844	5066076	-	401.1	207	https://v10-1.orthodb.org/?query=18707at3699	Protein of unknown function DUF2232
18724at3699	Complete	Cexcelsa_scaf_4	26241031	26242310	+	342.0	181	https://v10-1.orthodb.org/?query=18724at3699	Transmembrane protein
18725at3699	Complete	Cexcelsa_scaf_2	1186501	1185510	-	330.5	203	https://v10-1.orthodb.org/?query=18725at3699	At2g25920/F17H15.5
18734at3699	Duplicated	Cexcelsa_scaf_1	16621882	16624213	+	303.6	179	https://v10-1.orthodb.org/?query=18734at3699	Small GTPase
18734at3699	Duplicated	Cexcelsa_scaf_1	19307456	19305140	-	261.4	177	https://v10-1.orthodb.org/?query=18734at3699	Small GTPase
18735at3699	Complete	Cexcelsa_scaf_5	21438821	21439608	+	257.5	183	https://v10-1.orthodb.org/?query=18735at3699	GATA transcription factor-like protein
18755at3699	Complete	Cexcelsa_scaf_6	6128317	6129230	+	393.6	191	https://v10-1.orthodb.org/?query=18755at3699	Protein chlororespiratory reduction 6
18767at3699	Complete	Cexcelsa_scaf_5	6076043	6077343	+	280.5	187	https://v10-1.orthodb.org/?query=18767at3699	Transcription factor TGA like domain
18769at3699	Complete	Cexcelsa_scaf_1	49065539	49064427	-	329.5	253	https://v10-1.orthodb.org/?query=18769at3699	Protein of unknown function DUF1639
18771at3699	Complete	Cexcelsa_scaf_5	28091921	28093093	+	388.6	197	https://v10-1.orthodb.org/?query=18771at3699	Oxidoreductase
18776at3699	Complete	Cexcelsa_scaf_1	45150419	45148612	-	338.4	165	https://v10-1.orthodb.org/?query=18776at3699	Cytochrome b561/ferric reductase transmembrane
18781at3699	Complete	Cexcelsa_scaf_5	22078768	22077564	-	433.5	200	https://v10-1.orthodb.org/?query=18781at3699	Small GTPase
18787at3699	Duplicated	Cexcelsa_scaf_5	33826595	33821072	-	399.1	269	https://v10-1.orthodb.org/?query=18787at3699	Tetratricopeptide repeat
18787at3699	Duplicated	Cexcelsa_scaf_6	10152586	10151585	-	339.3	256	https://v10-1.orthodb.org/?query=18787at3699	Tetratricopeptide repeat
18817at3699	Duplicated	Cexcelsa_scaf_6	886149	887109	+	287.3	171	https://v10-1.orthodb.org/?query=18817at3699	CTLH, C-terminal LisH motif
18817at3699	Duplicated	Cexcelsa_scaf_3	961003	961948	+	278.6	171	https://v10-1.orthodb.org/?query=18817at3699	CTLH, C-terminal LisH motif
18823at3699	Complete	Cexcelsa_scaf_3	2561302	2562197	+	346.8	189	https://v10-1.orthodb.org/?query=18823at3699	Winged helix-like DNA-binding domain superfamily
18828at3699	Duplicated	Cexcelsa_scaf_4	29263296	29261289	-	338.0	177	https://v10-1.orthodb.org/?query=18828at3699	Coiled-coil 90B-like protein (DUF1640)
18828at3699	Duplicated	Cexcelsa_scaf_1	18867909	18869879	+	369.8	176	https://v10-1.orthodb.org/?query=18828at3699	Coiled-coil 90B-like protein (DUF1640)
18832at3699	Complete	Cexcelsa_scaf_6	23759191	23757973	-	404.5	204	https://v10-1.orthodb.org/?query=18832at3699	Chlorophyll A-B binding protein
18836at3699	Complete	Cexcelsa_scaf_4	26980819	26981541	+	281.2	177	https://v10-1.orthodb.org/?query=18836at3699	AT5g05250/K18I23_5
18850at3699	Complete	Cexcelsa_scaf_3	38677736	38680993	+	611.2	582	https://v10-1.orthodb.org/?query=18850at3699	Nucleoporin, NSP1-like, C-terminal
18853at3699	Complete	Cexcelsa_scaf_1	45121308	45122577	+	413.2	205	https://v10-1.orthodb.org/?query=18853at3699	DSBA-like thioredoxin domain
18863at3699	Complete	Cexcelsa_scaf_2	5083480	5084394	+	290.4	160	https://v10-1.orthodb.org/?query=18863at3699	Peptidylprolyl isomerase
18865at3699	Complete	Cexcelsa_scaf_1	5412675	5410624	-	364.5	199	https://v10-1.orthodb.org/?query=18865at3699	Ycf3-interacting protein 1, chloroplastic
18868at3699	Complete	Cexcelsa_scaf_3	39336191	39337541	+	339.6	188	https://v10-1.orthodb.org/?query=18868at3699	RNA recognition motif domain
18872at3699	Complete	Cexcelsa_scaf_1	46394650	46395864	+	356.0	278	https://v10-1.orthodb.org/?query=18872at3699	Plant specific eukaryotic initiation factor 4B
18877at3699	Complete	Cexcelsa_scaf_6	4240079	4237941	-	288.7	212	https://v10-1.orthodb.org/?query=18877at3699	Myosin heavy chain-like protein
18878at3699	Complete	Cexcelsa_scaf_6	5220046	5218430	-	392.4	213	https://v10-1.orthodb.org/?query=18878at3699	Haem oxygenase-like
18879at3699	Complete	Cexcelsa_scaf_2	5058111	5057179	-	419.4	245	https://v10-1.orthodb.org/?query=18879at3699	SANT/Myb domain
18884at3699	Complete	Cexcelsa_scaf_1	48098033	48096634	-	335.5	181	https://v10-1.orthodb.org/?query=18884at3699	SANT/Myb domain
18885at3699	Duplicated	Cexcelsa_scaf_6	23427772	23425397	-	300.7	166	https://v10-1.orthodb.org/?query=18885at3699	UspA
18885at3699	Duplicated	Cexcelsa_scaf_3	30688331	30686577	-	291.0	163	https://v10-1.orthodb.org/?query=18885at3699	UspA
18886at3699	Complete	Cexcelsa_scaf_2	27862030	27860377	-	342.9	194	https://v10-1.orthodb.org/?query=18886at3699	Peptide chain release factor class I/class II
18889at3699	Complete	Cexcelsa_scaf_3	1091785	1092738	+	337.8	280	https://v10-1.orthodb.org/?query=18889at3699	Peroxisomal and mitochondrial division factor 2
18892at3699	Complete	Cexcelsa_scaf_5	7278731	7276908	-	406.8	198	https://v10-1.orthodb.org/?query=18892at3699	tRNA/rRNA methyltransferase, SpoU type
18898at3699	Complete	Cexcelsa_scaf_3	3679679	3678426	-	349.9	199	https://v10-1.orthodb.org/?query=18898at3699	Acyl-CoA N-acyltransferase
18899at3699	Complete	Cexcelsa_scaf_4	946535	947823	+	147.2	166	https://v10-1.orthodb.org/?query=18899at3699	uncharacterized protein LOC103873818
18916at3699	Complete	Cexcelsa_scaf_3	43198148	43198852	+	333.8	197	https://v10-1.orthodb.org/?query=18916at3699	Protein MIZU-KUSSEI 1-like, plant
18918at3699	Complete	Cexcelsa_scaf_2	42482855	42482034	-	438.0	237	https://v10-1.orthodb.org/?query=18918at3699	Transcription factor TGA like domain
18923at3699	Complete	Cexcelsa_scaf_5	33820067	33820955	+	304.5	171	https://v10-1.orthodb.org/?query=18923at3699	Valine-tRNA ligase
18927at3699	Complete	Cexcelsa_scaf_4	33655175	33653553	-	335.4	181	https://v10-1.orthodb.org/?query=18927at3699	Translation elongation factor, KOW-like
18932at3699	Complete	Cexcelsa_scaf_2	198836	200050	+	328.5	291	https://v10-1.orthodb.org/?query=18932at3699	DUF3741-associated sequence motif
18937at3699	Complete	Cexcelsa_scaf_4	9173752	9175122	+	382.0	206	https://v10-1.orthodb.org/?query=18937at3699	PsbP, C-terminal
18940at3699	Complete	Cexcelsa_scaf_5	14349307	14350626	+	298.1	188	https://v10-1.orthodb.org/?query=18940at3699	Uncharacterised domain SAYSvFN
18941at3699	Complete	Cexcelsa_scaf_5	30729044	30730224	+	358.1	187	https://v10-1.orthodb.org/?query=18941at3699	Alpha/beta hydrolase fold-1
18944at3699	Missing
18945at3699	Complete	Cexcelsa_scaf_5	15041201	15042933	+	345.1	186	https://v10-1.orthodb.org/?query=18945at3699	DnaJ domain
18959at3699	Duplicated	Cexcelsa_scaf_1	39349237	39348416	-	269.6	200	https://v10-1.orthodb.org/?query=18959at3699	Zinc-finger homeodomain protein 8
18959at3699	Duplicated	Cexcelsa_scaf_1	2749852	2750574	+	261.1	186	https://v10-1.orthodb.org/?query=18959at3699	Zinc-finger homeodomain protein 8
18963at3699	Complete	Cexcelsa_scaf_3	39280292	39281524	+	350.2	210	https://v10-1.orthodb.org/?query=18963at3699	Peptidyl-prolyl cis-trans isomerase
18966at3699	Complete	Cexcelsa_scaf_1	16963745	16962755	-	263.7	181	https://v10-1.orthodb.org/?query=18966at3699	DnaJ domain
18969at3699	Complete	Cexcelsa_scaf_3	42949293	42947392	-	377.1	232	https://v10-1.orthodb.org/?query=18969at3699	WRKY domain
18971at3699	Complete	Cexcelsa_scaf_1	447487	448473	+	410.6	253	https://v10-1.orthodb.org/?query=18971at3699	Zinc finger, RING-type
18973at3699	Complete	Cexcelsa_scaf_5	1404298	1402442	-	415.4	271	https://v10-1.orthodb.org/?query=18973at3699	RWP-RK domain
18975at3699	Complete	Cexcelsa_scaf_2	43398191	43396605	-	436.1	242	https://v10-1.orthodb.org/?query=18975at3699	Nucleophosmin
18981at3699	Complete	Cexcelsa_scaf_5	27904505	27903153	-	336.1	167	https://v10-1.orthodb.org/?query=18981at3699	Pterin 4 alpha carbinolamine dehydratase
18991at3699	Complete	Cexcelsa_scaf_3	3621048	3620269	-	345.6	167	https://v10-1.orthodb.org/?query=18991at3699	AT1g18060/T10F20.23
18997at3699	Complete	Cexcelsa_scaf_1	15647498	15648743	+	359.6	212	https://v10-1.orthodb.org/?query=18997at3699	DNA repair protein XRCC4
18999at3699	Complete	Cexcelsa_scaf_6	5925396	5924225	-	289.2	158	https://v10-1.orthodb.org/?query=18999at3699	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
19011at3699	Complete	Cexcelsa_scaf_2	1824136	1825351	+	360.8	181	https://v10-1.orthodb.org/?query=19011at3699	Photosynthetic NDH subunit of subcomplex B 5, chloroplastic
19017at3699	Complete	Cexcelsa_scaf_1	6641624	6642994	+	312.9	214	https://v10-1.orthodb.org/?query=19017at3699	Sequence-specific DNA binding transcription factor
19024at3699	Complete	Cexcelsa_scaf_1	42541957	42544104	+	390.3	178	https://v10-1.orthodb.org/?query=19024at3699	Longin domain
19034at3699	Complete	Cexcelsa_scaf_4	30572795	30573796	+	383.4	215	https://v10-1.orthodb.org/?query=19034at3699	Rhodanese-like domain-containing protein 4A, chloroplastic
19046at3699	Complete	Cexcelsa_scaf_1	13103105	13104842	+	366.1	184	https://v10-1.orthodb.org/?query=19046at3699	OTU domain
19071at3699	Complete	Cexcelsa_scaf_6	2408725	2409857	+	397.6	206	https://v10-1.orthodb.org/?query=19071at3699	SOUL haem-binding protein
19074at3699	Complete	Cexcelsa_scaf_2	36340144	36338253	-	262.0	118	https://v10-1.orthodb.org/?query=19074at3699	RNA polymerase II subunit A
19078at3699	Complete	Cexcelsa_scaf_2	5586426	5585608	-	266.0	191	https://v10-1.orthodb.org/?query=19078at3699	Protein BRANCHLESS TRICHOME
19081at3699	Duplicated	Cexcelsa_scaf_2	4413928	4412869	-	335.1	173	https://v10-1.orthodb.org/?query=19081at3699	Glutathione peroxidase
19081at3699	Duplicated	Cexcelsa_scaf_5	13505506	13501638	-	313.1	162	https://v10-1.orthodb.org/?query=19081at3699	Glutathione peroxidase
19086at3699	Complete	Cexcelsa_scaf_4	4767625	4766477	-	285.2	176	https://v10-1.orthodb.org/?query=19086at3699	WUSCHEL-related homeobox 2
19091at3699	Complete	Cexcelsa_scaf_1	10320325	10319106	-	237.6	174	https://v10-1.orthodb.org/?query=19091at3699	Large ribosomal RNA subunit accumulation protein YceD
19092at3699	Complete	Cexcelsa_scaf_4	23120112	23118741	-	387.5	200	https://v10-1.orthodb.org/?query=19092at3699	Tagatose-6-phosphate ketose/aldose isomerase, putative (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)
19110at3699	Complete	Cexcelsa_scaf_2	40372594	40374392	+	321.5	168	https://v10-1.orthodb.org/?query=19110at3699	Late embryogenesis abundant protein, LEA_2 subgroup
19117at3699	Complete	Cexcelsa_scaf_6	11576944	11577806	+	375.7	196	https://v10-1.orthodb.org/?query=19117at3699	At2g41950/T6D20.26
19148at3699	Complete	Cexcelsa_scaf_3	41252128	41250263	-	416.9	204	https://v10-1.orthodb.org/?query=19148at3699	Peroxiredoxin-like 2A/B/C
19150at3699	Complete	Cexcelsa_scaf_2	38668857	38666811	-	279.8	204	https://v10-1.orthodb.org/?query=19150at3699	Bidirectional sugar transporter SWEET
19160at3699	Complete	Cexcelsa_scaf_4	27909137	27910222	+	402.0	206	https://v10-1.orthodb.org/?query=19160at3699	V-type ATPase subunit E
19162at3699	Complete	Cexcelsa_scaf_1	40309511	40311149	+	330.3	177	https://v10-1.orthodb.org/?query=19162at3699	Histone-lysine N-methyltransferase
19165at3699	Duplicated	Cexcelsa_scaf_4	28342837	28344273	+	377.6	259	https://v10-1.orthodb.org/?query=19165at3699	Proline-rich protein PRCC
19165at3699	Duplicated	Cexcelsa_scaf_1	17556042	17557499	+	375.0	259	https://v10-1.orthodb.org/?query=19165at3699	Proline-rich protein PRCC
19169at3699	Complete	Cexcelsa_scaf_2	1075799	1076780	+	326.6	180	https://v10-1.orthodb.org/?query=19169at3699	GRAM domain
19172at3699	Complete	Cexcelsa_scaf_1	11665119	11666208	+	345.5	183	https://v10-1.orthodb.org/?query=19172at3699	CFA20 domain
19178at3699	Complete	Cexcelsa_scaf_2	31898462	31896722	-	373.0	203	https://v10-1.orthodb.org/?query=19178at3699	Expressed protein
19182at3699	Complete	Cexcelsa_scaf_2	33139630	33141133	+	323.0	197	https://v10-1.orthodb.org/?query=19182at3699	RNA-binding domain superfamily
19183at3699	Complete	Cexcelsa_scaf_3	36259160	36258129	-	386.6	261	https://v10-1.orthodb.org/?query=19183at3699	BRI1 kinase inhibitor 1
19190at3699	Complete	Cexcelsa_scaf_3	1185140	1183861	-	324.7	207	https://v10-1.orthodb.org/?query=19190at3699	F10K1.23
19193at3699	Duplicated	Cexcelsa_scaf_1	11544276	11545301	+	312.3	259	https://v10-1.orthodb.org/?query=19193at3699	At1g56020
19193at3699	Duplicated	Cexcelsa_scaf_1	14513131	14512154	-	299.5	253	https://v10-1.orthodb.org/?query=19193at3699	At1g56020
19198at3699	Complete	Cexcelsa_scaf_4	35113548	35112216	-	306.4	146	https://v10-1.orthodb.org/?query=19198at3699	Peptidylprolyl isomerase
19208at3699	Complete	Cexcelsa_scaf_5	29683689	29682793	-	348.0	162	https://v10-1.orthodb.org/?query=19208at3699	NAD(P)H-quinone oxidoreductase, subunit N
19224at3699	Missing
19228at3699	Complete	Cexcelsa_scaf_1	17221023	17222309	+	212.7	236	https://v10-1.orthodb.org/?query=19228at3699	Downstream target of AGL15-4
19229at3699	Complete	Cexcelsa_scaf_2	5748991	5747440	-	397.3	251	https://v10-1.orthodb.org/?query=19229at3699	At1g64385
19232at3699	Complete	Cexcelsa_scaf_1	48206835	48204687	-	363.9	179	https://v10-1.orthodb.org/?query=19232at3699	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
19240at3699	Complete	Cexcelsa_scaf_6	2999897	3001206	+	338.7	183	https://v10-1.orthodb.org/?query=19240at3699	Peptidylprolyl isomerase
19242at3699	Complete	Cexcelsa_scaf_2	34014682	34015437	+	345.0	221	https://v10-1.orthodb.org/?query=19242at3699	RPA-interacting protein, C-terminal domain
19274at3699	Complete	Cexcelsa_scaf_2	32713638	32715192	+	335.2	189	https://v10-1.orthodb.org/?query=19274at3699	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
19282at3699	Missing
19286at3699	Complete	Cexcelsa_scaf_5	11765826	11764822	-	395.8	181	https://v10-1.orthodb.org/?query=19286at3699	Mitochondrial import inner membrane translocase subunit Tim21
19293at3699	Duplicated	Cexcelsa_scaf_4	6775911	6778788	+	324.0	196	https://v10-1.orthodb.org/?query=19293at3699	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
19293at3699	Duplicated	Cexcelsa_scaf_4	4848069	4846493	-	294.7	195	https://v10-1.orthodb.org/?query=19293at3699	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
19297at3699	Complete	Cexcelsa_scaf_1	8743845	8745332	+	303.4	189	https://v10-1.orthodb.org/?query=19297at3699	N-acetyltransferase 9-like
19299at3699	Complete	Cexcelsa_scaf_4	28317504	28315433	-	335.7	221	https://v10-1.orthodb.org/?query=19299at3699	Zinc finger, C2H2, LYAR-type
19307at3699	Complete	Cexcelsa_scaf_2	7176192	7175296	-	365.4	190	https://v10-1.orthodb.org/?query=19307at3699	Peptidase C15, pyroglutamyl peptidase I
19314at3699	Complete	Cexcelsa_scaf_2	5082091	5082994	+	323.8	175	https://v10-1.orthodb.org/?query=19314at3699	Adenine phosphoribosyltransferase
19316at3699	Duplicated	Cexcelsa_scaf_1	41591658	41592939	+	296.0	208	https://v10-1.orthodb.org/?query=19316at3699	Uncharacterised protein family UPF0114
19316at3699	Duplicated	Cexcelsa_scaf_2	42026883	42025642	-	281.4	205	https://v10-1.orthodb.org/?query=19316at3699	Uncharacterised protein family UPF0114
19324at3699	Complete	Cexcelsa_scaf_6	9610145	9611381	+	427.5	246	https://v10-1.orthodb.org/?query=19324at3699	RNA recognition motif domain
19325at3699	Complete	Cexcelsa_scaf_1	12415574	12416630	+	340.1	176	https://v10-1.orthodb.org/?query=19325at3699	Redoxin
19328at3699	Complete	Cexcelsa_scaf_4	27158099	27156790	-	311.7	187	https://v10-1.orthodb.org/?query=19328at3699	Protein of unknown function DUF1997
19333at3699	Complete	Cexcelsa_scaf_5	26357808	26356504	-	326.4	201	https://v10-1.orthodb.org/?query=19333at3699	Matrin/U1-C-like, C2H2-type zinc finger
19342at3699	Duplicated	Cexcelsa_scaf_2	8735304	8736290	+	387.6	286	https://v10-1.orthodb.org/?query=19342at3699	Zinc finger, RING-type
19342at3699	Duplicated	Cexcelsa_scaf_1	12762984	12764120	+	385.1	283	https://v10-1.orthodb.org/?query=19342at3699	Zinc finger, RING-type
19350at3699	Complete	Cexcelsa_scaf_2	3031108	3034708	+	735.4	687	https://v10-1.orthodb.org/?query=19350at3699	PWI domain
19354at3699	Missing
19360at3699	Duplicated	Cexcelsa_scaf_6	6307647	6306886	-	443.4	204	https://v10-1.orthodb.org/?query=19360at3699	Protein MIZU-KUSSEI 1-like, plant
19360at3699	Duplicated	Cexcelsa_scaf_3	43291451	43292215	+	443.3	204	https://v10-1.orthodb.org/?query=19360at3699	Protein MIZU-KUSSEI 1-like, plant
19372at3699	Duplicated	Cexcelsa_scaf_1	14237536	14239131	+	309.9	175	https://v10-1.orthodb.org/?query=19372at3699	Ankyrin repeat
19372at3699	Duplicated	Cexcelsa_scaf_4	35152835	35151613	-	290.0	162	https://v10-1.orthodb.org/?query=19372at3699	Ankyrin repeat
